policy_bits,profit,cost,x_C1,x_C2,x_C3,x_C4,x_C5,x_C6,x_C7,x_C8,y_H1,y_H2,y_H3,z_H1,z_H2,z_H3,y_F,z_F
0110011011111101,57.09022222222222,142.90977777777778,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
1010011011111101,57.09022222222222,142.90977777777778,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1
1100010111111101,57.09022222222222,142.90977777777778,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1
1011111111111001,57.05938271604941,142.9406172839506,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1111011111111001,57.05938271604941,142.9406172839506,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
0111111111111001,57.059382716049356,142.94061728395064,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1110111111111001,57.059382716049356,142.94061728395064,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
0010101111111101,57.027222222222235,142.97277777777776,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1
0011001111111101,57.027222222222235,142.97277777777776,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1
0011110011111101,57.027222222222235,142.97277777777776,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1
0100011111111101,57.027222222222235,142.97277777777776,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
1000011111111101,57.027222222222235,142.97277777777776,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1
1110010011111101,57.027222222222235,142.97277777777776,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1
1101111111101101,57.02057613168722,142.97942386831278,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
1111101111110101,57.02057613168722,142.97942386831278,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
0001111110011111,57.018400000000014,142.9816,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1110001101011111,57.018400000000014,142.9816,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1
0111111111111111,57.01000000000002,142.98999999999998,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1011111111111111,57.01000000000002,142.98999999999998,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1110111111111111,57.01000000000002,142.98999999999998,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1111011111111111,57.01000000000002,142.98999999999998,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1111110111111111,57.01000000000002,142.98999999999998,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
0111010011111101,57.00922222222226,142.99077777777774,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1
1001010111111101,57.00922222222226,142.99077777777774,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1
1010110011111101,57.00922222222226,142.99077777777774,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1
1011000111111101,57.00922222222226,142.99077777777774,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1
1011010011111101,57.00922222222226,142.99077777777774,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1
0100110111111101,57.009222222222206,142.9907777777778,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1
0101010111111101,57.009222222222206,142.9907777777778,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1
0110100111111101,57.009222222222206,142.9907777777778,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1
0110110011111101,57.009222222222206,142.9907777777778,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1
0111000111111101,57.009222222222206,142.9907777777778,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
1000110111111101,57.009222222222206,142.9907777777778,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1
1010100111111101,57.009222222222206,142.9907777777778,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
0000111111111101,56.978622222222214,143.0213777777778,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
0001011111111101,56.978622222222214,143.0213777777778,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1
0001110111111101,56.978622222222214,143.0213777777778,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1
0110001111111101,56.978622222222214,143.0213777777778,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
1010001111111101,56.978622222222214,143.0213777777778,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
1110000111111101,56.978622222222214,143.0213777777778,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
1101111110011011,56.91916049382715,143.08083950617285,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
1111101101011011,56.91916049382715,143.08083950617285,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
0111101111111001,56.879382716049406,143.1206172839506,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
1011101111111001,56.879382716049406,143.1206172839506,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1
1100111111111001,56.879382716049406,143.1206172839506,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1
1101011111111001,56.879382716049406,143.1206172839506,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
0011111110111111,56.878000000000014,143.12199999999999,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0011111111011111,56.878000000000014,143.12199999999999,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1110011101111111,56.878000000000014,143.12199999999999,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
1110011111011111,56.878000000000014,143.12199999999999,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
0110111111011111,56.860000000000014,143.14,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
0111011111011111,56.860000000000014,143.14,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
0111110110111111,56.860000000000014,143.14,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
1010111111011111,56.860000000000014,143.14,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
1011011111011111,56.860000000000014,143.14,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
1011110110111111,56.860000000000014,143.14,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
1110110101111111,56.860000000000014,143.14,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
1111010101111111,56.860000000000014,143.14,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
1111111000111011,56.852246913580274,143.14775308641973,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
0010101011111101,56.84722222222223,143.15277777777777,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1
0011001011111101,56.84722222222223,143.15277777777777,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1
0011100011111101,56.84722222222223,143.15277777777777,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1
0100011011111101,56.84722222222223,143.15277777777777,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
1000011011111101,56.84722222222223,143.15277777777777,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
1100010011111101,56.84722222222223,143.15277777777777,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
1101101111101101,56.84057613168727,143.15942386831273,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1
1101101111110101,56.84057613168727,143.15942386831273,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
1101111011101101,56.84057613168727,143.15942386831273,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1
1111101011110101,56.84057613168727,143.15942386831273,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1
0111101111111111,56.83000000000001,143.17,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
0111111011111111,56.83000000000001,143.17,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1011101111111111,56.83000000000001,143.17,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1011111011111111,56.83000000000001,143.17,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1100111111111111,56.83000000000001,143.17,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1101011111111111,56.83000000000001,143.17,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1101110111111111,56.83000000000001,143.17,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
1110111011111111,56.83000000000001,143.17,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
1111011011111111,56.83000000000001,143.17,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
1111100111111111,56.83000000000001,143.17,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
1111111100001111,56.82599012345679,143.1740098765432,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
1111111100010111,56.82599012345679,143.1740098765432,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
0101111111111001,56.81638271604936,143.18361728395064,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
1001111111111001,56.81638271604936,143.18361728395064,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
1110101111111001,56.81638271604936,143.18361728395064,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1
1111001111111001,56.81638271604936,143.18361728395064,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
0111111011111001,56.81246913580247,143.18753086419753,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1011111011111001,56.81246913580247,143.18753086419753,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1110111011111001,56.81246913580247,143.18753086419753,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1
1111011011111001,56.81246913580247,143.18753086419753,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
0001011011111101,56.798622222222264,143.20137777777774,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1
1010001011111101,56.798622222222264,143.20137777777774,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1
0000111011111101,56.79862222222221,143.2013777777778,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
0001100111111101,56.79862222222221,143.2013777777778,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1
0110001011111101,56.79862222222221,143.2013777777778,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1
1100000111111101,56.79862222222221,143.2013777777778,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
0101111111111111,56.767000000000024,143.23299999999998,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1001111111111111,56.767000000000024,143.23299999999998,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1110101111111111,56.767000000000024,143.23299999999998,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
1111001111111111,56.767000000000024,143.23299999999998,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1111110011111111,56.767000000000024,143.23299999999998,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
1001010011111101,56.76622222222227,143.23377777777773,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1
1011000011111101,56.76622222222227,143.23377777777773,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1
0100100111111101,56.76622222222221,143.2337777777778,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1
0100110011111101,56.76622222222221,143.2337777777778,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1
0101000111111101,56.76622222222221,143.2337777777778,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1
0101010011111101,56.76622222222221,143.2337777777778,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1
0110100011111101,56.76622222222221,143.2337777777778,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1
0111000011111101,56.76622222222221,143.2337777777778,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1
1000100111111101,56.76622222222221,143.2337777777778,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
1000110011111101,56.76622222222221,143.2337777777778,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1
1001000111111101,56.76622222222221,143.2337777777778,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1
1010100011111101,56.76622222222221,143.2337777777778,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
0000101111111101,56.73562222222222,143.26437777777778,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
0001001111111101,56.73562222222222,143.26437777777778,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1
0001110011111101,56.73562222222222,143.26437777777778,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1
0100001111111101,56.73562222222222,143.26437777777778,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
1000001111111101,56.73562222222222,143.26437777777778,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
1110000011111101,56.73562222222222,143.26437777777778,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
1111111100101111,56.728790123456804,143.2712098765432,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1111111100110111,56.728790123456804,143.2712098765432,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1111111101001111,56.728790123456804,143.2712098765432,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1111111110010111,56.728790123456804,143.2712098765432,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1111111101010111,56.728790123456776,143.27120987654322,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1111111110001111,56.728790123456776,143.27120987654322,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
0011101111011111,56.698000000000036,143.30199999999996,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
1100011111011111,56.698000000000036,143.30199999999996,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1
0011111010111111,56.69800000000001,143.302,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1110011001111111,56.69800000000001,143.302,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1
0111111111110101,56.68901234567903,143.31098765432097,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1011111111110101,56.68901234567903,143.31098765432097,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1110111111101101,56.68901234567903,143.31098765432097,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
1111011111101101,56.68901234567903,143.31098765432097,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1111110111101101,56.68901234567903,143.31098765432097,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1111110111110101,56.68901234567903,143.31098765432097,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
0111111110111101,56.672222222222246,143.32777777777775,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
0111111111011101,56.672222222222246,143.32777777777775,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1011111110111101,56.672222222222246,143.32777777777775,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
1011111111011101,56.672222222222246,143.32777777777775,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1110111101111101,56.672222222222246,143.32777777777775,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
1110111111011101,56.672222222222246,143.32777777777775,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1
1111011101111101,56.672222222222246,143.32777777777775,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
1111011111011101,56.672222222222246,143.32777777777775,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
1111110101111101,56.672222222222246,143.32777777777775,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
1111110110111101,56.672222222222246,143.32777777777775,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1111111101111011,56.66716049382717,143.33283950617283,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1111111110111011,56.66716049382717,143.33283950617283,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1111111111011011,56.66716049382717,143.33283950617283,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1101101011101101,56.660576131687264,143.33942386831274,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1
1101101011110101,56.660576131687264,143.33942386831274,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1
1101111100011111,56.65228000000002,143.34771999999998,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
1111101100011111,56.65228000000002,143.34771999999998,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
1111111000011111,56.65228000000002,143.34771999999998,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
1011101011111111,56.650000000000034,143.34999999999997,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
1101011011111111,56.650000000000034,143.34999999999997,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
0111101011111111,56.650000000000006,143.35,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
1100111011111111,56.650000000000006,143.35,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
1101100111111111,56.650000000000006,143.35,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
1001101111111001,56.63638271604941,143.3636172839506,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1
1101001111111001,56.63638271604941,143.3636172839506,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1
0101101111111001,56.636382716049354,143.36361728395065,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1
1100101111111001,56.636382716049354,143.36361728395065,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1
0111101011111001,56.63246913580247,143.36753086419753,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1
1011101011111001,56.63246913580247,143.36753086419753,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1
1100111011111001,56.63246913580247,143.36753086419753,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
1101011011111001,56.63246913580247,143.36753086419753,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1
0100111111011111,56.61700000000002,143.38299999999998,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
0101011111011111,56.61700000000002,143.38299999999998,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
0101110110111111,56.61700000000002,143.38299999999998,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1
0110101111011111,56.61700000000002,143.38299999999998,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1
0111001111011111,56.61700000000002,143.38299999999998,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
0111110010111111,56.61700000000002,143.38299999999998,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1000111111011111,56.61700000000002,143.38299999999998,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
1001011111011111,56.61700000000002,143.38299999999998,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1
1001110110111111,56.61700000000002,143.38299999999998,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
1010101111011111,56.61700000000002,143.38299999999998,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1
1011001111011111,56.61700000000002,143.38299999999998,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1
1011110010111111,56.61700000000002,143.38299999999998,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1110100101111111,56.61700000000002,143.38299999999998,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1
1110110001111111,56.61700000000002,143.38299999999998,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1
1111000101111111,56.61700000000002,143.38299999999998,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1
1111010001111111,56.61700000000002,143.38299999999998,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1
0101101111111111,56.58700000000002,143.41299999999998,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
0101111011111111,56.58700000000002,143.41299999999998,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
1001101111111111,56.58700000000002,143.41299999999998,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
1001111011111111,56.58700000000002,143.41299999999998,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
1100101111111111,56.58700000000002,143.41299999999998,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
1101001111111111,56.58700000000002,143.41299999999998,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
1101110011111111,56.58700000000002,143.41299999999998,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
1110101011111111,56.58700000000002,143.41299999999998,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
1111001011111111,56.58700000000002,143.41299999999998,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
1111100011111111,56.58700000000002,143.41299999999998,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
0001111110111111,56.586400000000026,143.41359999999997,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
0001111111011111,56.586400000000026,143.41359999999997,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
1110001101111111,56.586400000000026,143.41359999999997,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
1110001111011111,56.586400000000026,143.41359999999997,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
0101111011111001,56.56946913580248,143.43053086419752,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1
1001111011111001,56.56946913580248,143.43053086419752,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1
1110101011111001,56.56946913580248,143.43053086419752,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1
1111001011111001,56.56946913580248,143.43053086419752,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1
1101111100111111,56.56480000000002,143.43519999999998,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
1101111101011111,56.56480000000002,143.43519999999998,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
1111101100111111,56.56480000000002,143.43519999999998,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
1111101110011111,56.56480000000002,143.43519999999998,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
1111111001011111,56.56480000000002,143.43519999999998,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
1111111010011111,56.56480000000002,143.43519999999998,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
0000101011111101,56.55562222222221,143.4443777777778,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1
0001001011111101,56.55562222222221,143.4443777777778,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1
0001100011111101,56.55562222222221,143.4443777777778,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1
0100001011111101,56.55562222222221,143.4443777777778,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1
1000001011111101,56.55562222222221,143.4443777777778,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
1100000011111101,56.55562222222221,143.4443777777778,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
1101111110010111,56.5487901234568,143.4512098765432,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1111101101001111,56.5487901234568,143.4512098765432,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1
1111111000101111,56.5487901234568,143.4512098765432,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
1111111000110111,56.5487901234568,143.4512098765432,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
0100100011111101,56.523222222222216,143.47677777777778,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1
0101000011111101,56.523222222222216,143.47677777777778,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1
1000100011111101,56.523222222222216,143.47677777777778,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
1001000011111101,56.523222222222216,143.47677777777778,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1
0111111011110101,56.509012345679025,143.49098765432097,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
1011111011110101,56.509012345679025,143.49098765432097,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
1101110111110101,56.509012345679025,143.49098765432097,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1
1110111011101101,56.509012345679025,143.49098765432097,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1
1111011011101101,56.509012345679025,143.49098765432097,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
1111100111101101,56.509012345679025,143.49098765432097,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
0111101111011101,56.49222222222224,143.50777777777776,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
0111111010111101,56.49222222222224,143.50777777777776,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1011101111011101,56.49222222222224,143.50777777777776,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1
1011111010111101,56.49222222222224,143.50777777777776,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1100111111011101,56.49222222222224,143.50777777777776,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1
1101011111011101,56.49222222222224,143.50777777777776,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1
1101110110111101,56.49222222222224,143.50777777777776,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1
1110111001111101,56.49222222222224,143.50777777777776,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1
1111011001111101,56.49222222222224,143.50777777777776,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
1111100101111101,56.49222222222224,143.50777777777776,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
1101111110111011,56.48716049382716,143.51283950617284,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1101111111011011,56.48716049382716,143.51283950617284,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
1111101101111011,56.48716049382716,143.51283950617284,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
1111101111011011,56.48716049382716,143.51283950617284,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
1001111111110101,56.44601234567904,143.55398765432096,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1
1111001111101101,56.44601234567904,143.55398765432096,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1
1111110011101101,56.44601234567904,143.55398765432096,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
1111110011110101,56.44601234567904,143.55398765432096,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1
0101111111110101,56.44601234567898,143.55398765432102,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
1110101111101101,56.44601234567898,143.55398765432102,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1
0101111110111101,56.42922222222225,143.57077777777775,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
0101111111011101,56.42922222222225,143.57077777777775,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
1001111110111101,56.42922222222225,143.57077777777775,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
1001111111011101,56.42922222222225,143.57077777777775,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1
1110101101111101,56.42922222222225,143.57077777777775,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
1110101111011101,56.42922222222225,143.57077777777775,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1
1111001101111101,56.42922222222225,143.57077777777775,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
1111001111011101,56.42922222222225,143.57077777777775,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1
1111110001111101,56.42922222222225,143.57077777777775,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
