p_final,replacement_loss,profit_no_final_inspection,profit_final_inspection,profit_diff_inspect_minus_no,preferred,analytic_rule
0.19,57.5,48.95679012345681,55.03703703703707,6.080246913580254,inspect,inspect
0.19,60.0,48.37037037037038,55.03703703703707,6.666666666666686,inspect,inspect
0.19,62.5,47.78395061728398,55.03703703703707,7.253086419753089,inspect,inspect
0.19,65.0,47.197530864197546,55.03703703703707,7.839506172839521,inspect,inspect
0.19,67.5,46.61111111111114,55.03703703703707,8.425925925925924,inspect,inspect
0.19,70.0,46.02469135802471,55.03703703703707,9.012345679012356,inspect,inspect
0.19,72.5,45.43827160493831,55.03703703703707,9.598765432098759,inspect,inspect
0.19,75.0,44.851851851851876,55.03703703703707,10.18518518518519,inspect,inspect
0.19,77.5,44.265432098765444,55.03703703703707,10.771604938271622,inspect,inspect
0.19,80.0,43.67901234567904,55.03703703703707,11.358024691358025,inspect,inspect
0.19,82.5,43.09259259259261,55.03703703703707,11.944444444444457,inspect,inspect
0.19,85.0,42.506172839506206,55.03703703703707,12.53086419753086,inspect,inspect
0.19,87.5,41.919753086419774,55.03703703703707,13.117283950617292,inspect,inspect
0.19,90.0,41.33333333333337,55.03703703703707,13.703703703703695,inspect,inspect
0.19,92.5,40.74691358024694,55.03703703703707,14.290123456790127,inspect,inspect
0.19,95.0,40.16049382716051,55.03703703703707,14.876543209876559,inspect,inspect
0.19,97.5,39.574074074074105,55.03703703703707,15.462962962962962,inspect,inspect
0.19,100.0,38.98765432098767,55.03703703703707,16.049382716049394,inspect,inspect
0.195,0.0,62.306418219461705,54.85300207039339,-7.4534161490683175,no_inspect,no_inspect
0.195,2.5,61.70082815734992,54.85300207039339,-6.84782608695653,no_inspect,no_inspect
0.195,5.0,61.0952380952381,54.85300207039339,-6.242236024844715,no_inspect,no_inspect
0.195,7.5,60.489648033126315,54.85300207039339,-5.636645962732928,no_inspect,no_inspect
0.195,10.0,59.8840579710145,54.85300207039339,-5.031055900621112,no_inspect,no_inspect
0.195,12.5,59.27846790890271,54.85300207039339,-4.425465838509325,no_inspect,no_inspect
0.195,15.0,58.6728778467909,54.85300207039339,-3.8198757763975095,no_inspect,no_inspect
0.195,17.5,58.06728778467911,54.85300207039339,-3.2142857142857224,no_inspect,no_inspect
0.195,20.0,57.461697722567294,54.85300207039339,-2.608695652173907,no_inspect,no_inspect
0.195,22.5,56.85610766045551,54.85300207039339,-2.0031055900621197,no_inspect,no_inspect
0.195,25.0,56.25051759834369,54.85300207039339,-1.3975155279503042,no_inspect,no_inspect
0.195,27.5,55.644927536231904,54.85300207039339,-0.7919254658385171,no_inspect,no_inspect
0.195,30.0,55.03933747412009,54.85300207039339,-0.18633540372670154,no_inspect,no_inspect
0.195,32.5,54.4337474120083,54.85300207039339,0.4192546583850856,inspect,inspect
0.195,35.0,53.828157349896486,54.85300207039339,1.0248447204969011,inspect,inspect
0.195,37.5,53.2225672877847,54.85300207039339,1.6304347826086882,inspect,inspect
0.195,40.0,52.61697722567288,54.85300207039339,2.236024844720504,inspect,inspect
0.195,42.5,52.011387163561096,54.85300207039339,2.841614906832291,inspect,inspect
0.195,45.0,51.40579710144928,54.85300207039339,3.4472049689441064,inspect,inspect
0.195,47.5,50.800207039337494,54.85300207039339,4.052795031055894,inspect,inspect
0.195,50.0,50.19461697722568,54.85300207039339,4.658385093167709,inspect,inspect
0.195,52.5,49.58902691511389,54.85300207039339,5.263975155279496,inspect,inspect
0.195,55.0,48.983436853002075,54.85300207039339,5.869565217391312,inspect,inspect
0.195,57.5,48.37784679089029,54.85300207039339,6.475155279503099,inspect,inspect
0.195,60.0,47.77225672877847,54.85300207039339,7.080745341614914,inspect,inspect
0.195,62.5,47.166666666666686,54.85300207039339,7.6863354037267015,inspect,inspect
0.195,65.0,46.56107660455487,54.85300207039339,8.291925465838517,inspect,inspect
0.195,67.5,45.95548654244308,54.85300207039339,8.897515527950304,inspect,inspect
0.195,70.0,45.34989648033127,54.85300207039339,9.50310559006212,inspect,inspect
0.195,72.5,44.74430641821948,54.85300207039339,10.108695652173907,inspect,inspect
0.195,75.0,44.138716356107665,54.85300207039339,10.714285714285722,inspect,inspect
0.195,77.5,43.53312629399588,54.85300207039339,11.31987577639751,inspect,inspect
0.195,80.0,42.92753623188406,54.85300207039339,11.925465838509325,inspect,inspect
0.195,82.5,42.321946169772275,54.85300207039339,12.531055900621112,inspect,inspect
0.195,85.0,41.71635610766046,54.85300207039339,13.136645962732928,inspect,inspect
0.195,87.5,41.11076604554867,54.85300207039339,13.742236024844715,inspect,inspect
0.195,90.0,40.50517598343686,54.85300207039339,14.34782608695653,inspect,inspect
0.195,92.5,39.89958592132507,54.85300207039339,14.953416149068318,inspect,inspect
0.195,95.0,39.293995859213254,54.85300207039339,15.559006211180133,inspect,inspect
0.195,97.5,38.68840579710147,54.85300207039339,16.16459627329192,inspect,inspect
0.195,100.0,38.08281573498965,54.85300207039339,16.770186335403736,inspect,inspect
0.2,0.0,62.166666666666686,54.666666666666686,-7.5,no_inspect,no_inspect
0.2,2.5,61.541666666666686,54.666666666666686,-6.875,no_inspect,no_inspect
0.2,5.0,60.916666666666686,54.666666666666686,-6.25,no_inspect,no_inspect
0.2,7.5,60.291666666666686,54.666666666666686,-5.625,no_inspect,no_inspect
0.2,10.0,59.666666666666686,54.666666666666686,-5.0,no_inspect,no_inspect
0.2,12.5,59.041666666666686,54.666666666666686,-4.375,no_inspect,no_inspect
0.2,15.0,58.416666666666686,54.666666666666686,-3.75,no_inspect,no_inspect
0.2,17.5,57.791666666666686,54.666666666666686,-3.125,no_inspect,no_inspect
0.2,20.0,57.166666666666686,54.666666666666686,-2.5,no_inspect,no_inspect
0.2,22.5,56.541666666666686,54.666666666666686,-1.875,no_inspect,no_inspect
0.2,25.0,55.916666666666686,54.666666666666686,-1.25,no_inspect,no_inspect
0.2,27.5,55.291666666666686,54.666666666666686,-0.625,no_inspect,no_inspect
0.2,30.0,54.666666666666686,54.666666666666686,0.0,tie,tie
0.2,32.5,54.041666666666686,54.666666666666686,0.625,inspect,inspect
0.2,35.0,53.416666666666686,54.666666666666686,1.25,inspect,inspect
0.2,37.5,52.791666666666686,54.666666666666686,1.875,inspect,inspect
0.2,40.0,52.166666666666686,54.666666666666686,2.5,inspect,inspect
0.2,42.5,51.541666666666686,54.666666666666686,3.125,inspect,inspect
0.2,45.0,50.916666666666686,54.666666666666686,3.75,inspect,inspect
0.2,47.5,50.291666666666686,54.666666666666686,4.375,inspect,inspect
0.2,50.0,49.666666666666686,54.666666666666686,5.0,inspect,inspect
0.2,52.5,49.041666666666686,54.666666666666686,5.625,inspect,inspect
0.2,55.0,48.416666666666686,54.666666666666686,6.25,inspect,inspect
0.2,57.5,47.791666666666686,54.666666666666686,6.875,inspect,inspect
0.2,60.0,47.166666666666686,54.666666666666686,7.5,inspect,inspect
0.2,62.5,46.541666666666686,54.666666666666686,8.125,inspect,inspect
0.2,65.0,45.916666666666686,54.666666666666686,8.75,inspect,inspect
0.2,67.5,45.291666666666686,54.666666666666686,9.375,inspect,inspect
0.2,70.0,44.666666666666686,54.666666666666686,10.0,inspect,inspect
0.2,72.5,44.041666666666686,54.666666666666686,10.625,inspect,inspect
0.2,75.0,43.416666666666686,54.666666666666686,11.25,inspect,inspect
0.2,77.5,42.791666666666686,54.666666666666686,11.875,inspect,inspect
0.2,80.0,42.166666666666686,54.666666666666686,12.5,inspect,inspect
0.2,82.5,41.541666666666686,54.666666666666686,13.125,inspect,inspect
0.2,85.0,40.916666666666686,54.666666666666686,13.75,inspect,inspect
0.2,87.5,40.291666666666686,54.666666666666686,14.375,inspect,inspect
0.2,90.0,39.666666666666686,54.666666666666686,15.0,inspect,inspect
0.2,92.5,39.041666666666686,54.666666666666686,15.625,inspect,inspect
0.2,95.0,38.416666666666686,54.666666666666686,16.25,inspect,inspect
0.2,97.5,37.791666666666686,54.666666666666686,16.875,inspect,inspect
0.2,100.0,37.166666666666686,54.666666666666686,17.5,inspect,inspect
0.20500000000000002,0.0,62.02515723270443,54.47798742138366,-7.547169811320771,no_inspect,no_inspect
0.20500000000000002,2.5,61.380503144654114,54.47798742138366,-6.902515723270454,no_inspect,no_inspect
0.20500000000000002,5.0,60.7358490566038,54.47798742138366,-6.257861635220138,no_inspect,no_inspect
0.20500000000000002,7.5,60.09119496855348,54.47798742138366,-5.6132075471698215,no_inspect,no_inspect
0.20500000000000002,10.0,59.446540880503164,54.47798742138366,-4.968553459119505,no_inspect,no_inspect
0.20500000000000002,12.5,58.80188679245285,54.47798742138366,-4.323899371069189,no_inspect,no_inspect
0.20500000000000002,15.0,58.15723270440253,54.47798742138366,-3.679245283018872,no_inspect,no_inspect
0.20500000000000002,17.5,57.512578616352215,54.47798742138366,-3.034591194968556,no_inspect,no_inspect
0.20500000000000002,20.0,56.8679245283019,54.47798742138366,-2.3899371069182394,no_inspect,no_inspect
0.20500000000000002,22.5,56.22327044025158,54.47798742138366,-1.745283018867923,no_inspect,no_inspect
0.20500000000000002,25.0,55.578616352201266,54.47798742138366,-1.1006289308176065,no_inspect,no_inspect
0.20500000000000002,27.5,54.93396226415095,54.47798742138366,-0.45597484276729006,no_inspect,no_inspect
0.20500000000000002,30.0,54.28930817610063,54.47798742138366,0.18867924528302638,inspect,inspect
0.20500000000000002,32.5,53.644654088050316,54.47798742138366,0.8333333333333428,inspect,inspect
0.20500000000000002,35.0,53.0,54.47798742138366,1.4779874213836592,inspect,inspect
0.20500000000000002,37.5,52.35534591194971,54.47798742138366,2.1226415094339472,inspect,inspect
0.20500000000000002,40.0,51.710691823899396,54.47798742138366,2.7672955974842637,inspect,inspect
0.20500000000000002,42.5,51.06603773584908,54.47798742138366,3.41194968553458,inspect,inspect
0.20500000000000002,45.0,50.42138364779876,54.47798742138366,4.0566037735848965,inspect,inspect
0.20500000000000002,47.5,49.776729559748446,54.47798742138366,4.701257861635213,inspect,inspect
0.20500000000000002,50.0,49.13207547169813,54.47798742138366,5.345911949685529,inspect,inspect
0.20500000000000002,52.5,48.48742138364781,54.47798742138366,5.990566037735846,inspect,inspect
0.20500000000000002,55.0,47.8427672955975,54.47798742138366,6.635220125786162,inspect,inspect
0.20500000000000002,57.5,47.19811320754718,54.47798742138366,7.279874213836479,inspect,inspect
0.20500000000000002,60.0,46.553459119496864,54.47798742138366,7.924528301886795,inspect,inspect
0.20500000000000002,62.5,45.90880503144655,54.47798742138366,8.569182389937112,inspect,inspect
0.20500000000000002,65.0,45.26415094339623,54.47798742138366,9.213836477987428,inspect,inspect
0.20500000000000002,67.5,44.619496855345915,54.47798742138366,9.858490566037744,inspect,inspect
0.20500000000000002,70.0,43.9748427672956,54.47798742138366,10.50314465408806,inspect,inspect
0.20500000000000002,72.5,43.33018867924528,54.47798742138366,11.147798742138377,inspect,inspect
0.20500000000000002,75.0,42.685534591194966,54.47798742138366,11.792452830188694,inspect,inspect
0.20500000000000002,77.5,42.04088050314468,54.47798742138366,12.437106918238982,inspect,inspect
0.20500000000000002,80.0,41.39622641509436,54.47798742138366,13.081761006289298,inspect,inspect
0.20500000000000002,82.5,40.751572327044045,54.47798742138366,13.726415094339615,inspect,inspect
0.20500000000000002,85.0,40.10691823899373,54.47798742138366,14.371069182389931,inspect,inspect
0.20500000000000002,87.5,39.46226415094341,54.47798742138366,15.015723270440247,inspect,inspect
0.20500000000000002,90.0,38.817610062893095,54.47798742138366,15.660377358490564,inspect,inspect
0.20500000000000002,92.5,38.17295597484278,54.47798742138366,16.30503144654088,inspect,inspect
0.20500000000000002,95.0,37.52830188679246,54.47798742138366,16.949685534591197,inspect,inspect
0.20500000000000002,97.5,36.883647798742146,54.47798742138366,17.594339622641513,inspect,inspect
0.20500000000000002,100.0,36.23899371069183,54.47798742138366,18.23899371069183,inspect,inspect
0.21000000000000002,0.0,61.881856540084414,54.286919831223656,-7.594936708860757,no_inspect,no_inspect
0.21000000000000002,2.5,61.217299578059084,54.286919831223656,-6.930379746835428,no_inspect,no_inspect
0.21000000000000002,5.0,60.55274261603378,54.286919831223656,-6.265822784810126,no_inspect,no_inspect
0.21000000000000002,7.5,59.88818565400845,54.286919831223656,-5.6012658227847965,no_inspect,no_inspect
0.21000000000000002,10.0,59.22362869198315,54.286919831223656,-4.936708860759495,no_inspect,no_inspect
0.21000000000000002,12.5,58.55907172995782,54.286919831223656,-4.272151898734165,no_inspect,no_inspect
0.21000000000000002,15.0,57.89451476793252,54.286919831223656,-3.607594936708864,no_inspect,no_inspect
0.21000000000000002,17.5,57.22995780590719,54.286919831223656,-2.9430379746835342,no_inspect,no_inspect
0.21000000000000002,20.0,56.56540084388189,54.286919831223656,-2.278481012658233,no_inspect,no_inspect
0.21000000000000002,22.5,55.90084388185656,54.286919831223656,-1.6139240506329031,no_inspect,no_inspect
0.21000000000000002,25.0,55.23628691983126,54.286919831223656,-0.9493670886076018,no_inspect,no_inspect
0.21000000000000002,27.5,54.57172995780593,54.286919831223656,-0.284810126582272,no_inspect,no_inspect
0.21000000000000002,30.0,53.90717299578063,54.286919831223656,0.37974683544302934,inspect,inspect
0.21000000000000002,32.5,53.2426160337553,54.286919831223656,1.044303797468359,inspect,inspect
0.21000000000000002,35.0,52.57805907172997,54.286919831223656,1.7088607594936889,inspect,inspect
0.21000000000000002,37.5,51.913502109704666,54.286919831223656,2.37341772151899,inspect,inspect
0.21000000000000002,40.0,51.248945147679336,54.286919831223656,3.03797468354432,inspect,inspect
0.21000000000000002,42.5,50.584388185654035,54.286919831223656,3.7025316455696213,inspect,inspect
0.21000000000000002,45.0,49.919831223628705,54.286919831223656,4.367088607594951,inspect,inspect
0.21000000000000002,47.5,49.255274261603404,54.286919831223656,5.0316455696202524,inspect,inspect
0.21000000000000002,50.0,48.590717299578074,54.286919831223656,5.696202531645582,inspect,inspect
0.21000000000000002,52.5,47.92616033755277,54.286919831223656,6.360759493670884,inspect,inspect
0.21000000000000002,55.0,47.26160337552744,54.286919831223656,7.025316455696213,inspect,inspect
0.21000000000000002,57.5,46.59704641350214,54.286919831223656,7.689873417721515,inspect,inspect
0.21000000000000002,60.0,45.93248945147681,54.286919831223656,8.354430379746844,inspect,inspect
0.21000000000000002,62.5,45.26793248945151,54.286919831223656,9.018987341772146,inspect,inspect
0.21000000000000002,65.0,44.60337552742618,54.286919831223656,9.683544303797476,inspect,inspect
0.21000000000000002,67.5,43.93881856540088,54.286919831223656,10.348101265822777,inspect,inspect
0.21000000000000002,70.0,43.27426160337555,54.286919831223656,11.012658227848107,inspect,inspect
0.21000000000000002,72.5,42.60970464135022,54.286919831223656,11.677215189873436,inspect,inspect
0.21000000000000002,75.0,41.94514767932492,54.286919831223656,12.341772151898738,inspect,inspect
0.21000000000000002,77.5,41.28059071729959,54.286919831223656,13.006329113924068,inspect,inspect
0.21000000000000002,80.0,40.61603375527429,54.286919831223656,13.670886075949369,inspect,inspect
0.21000000000000002,82.5,39.95147679324896,54.286919831223656,14.335443037974699,inspect,inspect
0.21000000000000002,85.0,39.286919831223656,54.286919831223656,15.0,inspect,inspect
0.21000000000000002,87.5,38.62236286919833,54.286919831223656,15.66455696202533,inspect,inspect
0.21000000000000002,90.0,37.957805907173025,54.286919831223656,16.32911392405063,inspect,inspect
0.21000000000000002,92.5,37.293248945147695,54.286919831223656,16.99367088607596,inspect,inspect
0.21000000000000002,95.0,36.628691983122394,54.286919831223656,17.658227848101262,inspect,inspect
0.21000000000000002,97.5,35.964135021097064,54.286919831223656,18.322784810126592,inspect,inspect
0.21000000000000002,100.0,35.29957805907176,54.286919831223656,18.987341772151893,inspect,inspect
0.21500000000000002,0.0,61.73673036093419,54.093418259023366,-7.643312101910823,no_inspect,no_inspect
0.21500000000000002,2.5,61.05201698513801,54.093418259023366,-6.958598726114644,no_inspect,no_inspect
0.21500000000000002,5.0,60.36730360934183,54.093418259023366,-6.273885350318466,no_inspect,no_inspect
0.21500000000000002,7.5,59.68259023354565,54.093418259023366,-5.589171974522287,no_inspect,no_inspect
0.21500000000000002,10.0,58.997876857749475,54.093418259023366,-4.904458598726109,no_inspect,no_inspect
0.21500000000000002,12.5,58.313163481953296,54.093418259023366,-4.21974522292993,no_inspect,no_inspect
0.21500000000000002,15.0,57.62845010615712,54.093418259023366,-3.5350318471337516,no_inspect,no_inspect
0.21500000000000002,17.5,56.94373673036094,54.093418259023366,-2.850318471337573,no_inspect,no_inspect
0.21500000000000002,20.0,56.25902335456476,54.093418259023366,-2.1656050955413946,no_inspect,no_inspect
0.21500000000000002,22.5,55.57430997876858,54.093418259023366,-1.480891719745216,no_inspect,no_inspect
0.21500000000000002,25.0,54.889596602972404,54.093418259023366,-0.7961783439490375,no_inspect,no_inspect
0.21500000000000002,27.5,54.204883227176225,54.093418259023366,-0.111464968152859,no_inspect,no_inspect
0.21500000000000002,30.0,53.52016985138005,54.093418259023366,0.5732484076433195,inspect,inspect
0.21500000000000002,32.5,52.83545647558387,54.093418259023366,1.257961783439498,inspect,inspect
0.21500000000000002,35.0,52.15074309978769,54.093418259023366,1.9426751592356766,inspect,inspect
0.21500000000000002,37.5,51.46602972399151,54.093418259023366,2.627388535031855,inspect,inspect
0.21500000000000002,40.0,50.78131634819533,54.093418259023366,3.3121019108280336,inspect,inspect
0.21500000000000002,42.5,50.096602972399154,54.093418259023366,3.996815286624212,inspect,inspect
0.21500000000000002,45.0,49.411889596602975,54.093418259023366,4.681528662420391,inspect,inspect
0.21500000000000002,47.5,48.7271762208068,54.093418259023366,5.366242038216569,inspect,inspect
0.21500000000000002,50.0,48.04246284501062,54.093418259023366,6.050955414012748,inspect,inspect
0.21500000000000002,52.5,47.35774946921444,54.093418259023366,6.735668789808926,inspect,inspect
0.21500000000000002,55.0,46.67303609341826,54.093418259023366,7.420382165605105,inspect,inspect
0.21500000000000002,57.5,45.98832271762208,54.093418259023366,8.105095541401283,inspect,inspect
0.21500000000000002,60.0,45.303609341825904,54.093418259023366,8.789808917197462,inspect,inspect
0.21500000000000002,62.5,44.618895966029726,54.093418259023366,9.47452229299364,inspect,inspect
0.21500000000000002,65.0,43.93418259023355,54.093418259023366,10.159235668789819,inspect,inspect
0.21500000000000002,67.5,43.24946921443737,54.093418259023366,10.843949044585997,inspect,inspect
0.21500000000000002,70.0,42.56475583864119,54.093418259023366,11.528662420382176,inspect,inspect
0.21500000000000002,72.5,41.88004246284501,54.093418259023366,12.213375796178354,inspect,inspect
0.21500000000000002,75.0,41.19532908704883,54.093418259023366,12.898089171974533,inspect,inspect
0.21500000000000002,77.5,40.510615711252655,54.093418259023366,13.582802547770711,inspect,inspect
0.21500000000000002,80.0,39.825902335456476,54.093418259023366,14.26751592356689,inspect,inspect
0.21500000000000002,82.5,39.1411889596603,54.093418259023366,14.952229299363069,inspect,inspect
0.21500000000000002,85.0,38.45647558386412,54.093418259023366,15.636942675159247,inspect,inspect
0.21500000000000002,87.5,37.77176220806794,54.093418259023366,16.321656050955426,inspect,inspect
0.21500000000000002,90.0,37.08704883227176,54.093418259023366,17.006369426751604,inspect,inspect
0.21500000000000002,92.5,36.40233545647558,54.093418259023366,17.691082802547783,inspect,inspect
0.21500000000000002,95.0,35.717622080679405,54.093418259023366,18.37579617834396,inspect,inspect
0.21500000000000002,97.5,35.032908704883226,54.093418259023366,19.06050955414014,inspect,inspect
0.21500000000000002,100.0,34.34819532908705,54.093418259023366,19.745222929936318,inspect,inspect
0.22,0.0,61.58974358974362,53.89743589743591,-7.692307692307708,no_inspect,no_inspect
0.22,2.5,60.884615384615415,53.89743589743591,-6.987179487179503,no_inspect,no_inspect
0.22,5.0,60.17948717948721,53.89743589743591,-6.282051282051299,no_inspect,no_inspect
0.22,7.5,59.474358974359006,53.89743589743591,-5.576923076923094,no_inspect,no_inspect
0.22,10.0,58.7692307692308,53.89743589743591,-4.87179487179489,no_inspect,no_inspect
0.22,12.5,58.0641025641026,53.89743589743591,-4.166666666666686,no_inspect,no_inspect
0.22,15.0,57.358974358974365,53.89743589743591,-3.461538461538453,no_inspect,no_inspect
0.22,17.5,56.65384615384619,53.89743589743591,-2.756410256410277,no_inspect,no_inspect
0.22,20.0,55.948717948717956,53.89743589743591,-2.051282051282044,no_inspect,no_inspect
0.22,22.5,55.24358974358975,53.89743589743591,-1.3461538461538396,no_inspect,no_inspect
0.22,25.0,54.53846153846155,53.89743589743591,-0.6410256410256352,no_inspect,no_inspect
0.22,27.5,53.83333333333334,53.89743589743591,0.0641025641025692,inspect,inspect
0.22,30.0,53.12820512820514,53.89743589743591,0.7692307692307736,inspect,inspect
0.22,32.5,52.423076923076934,53.89743589743591,1.474358974358978,inspect,inspect
0.22,35.0,51.71794871794873,53.89743589743591,2.1794871794871824,inspect,inspect
0.22,37.5,51.012820512820525,53.89743589743591,2.884615384615387,inspect,inspect
0.22,40.0,50.30769230769232,53.89743589743591,3.589743589743591,inspect,inspect
0.22,42.5,49.602564102564116,53.89743589743591,4.294871794871796,inspect,inspect
0.22,45.0,48.89743589743591,53.89743589743591,5.0,inspect,inspect
0.22,47.5,48.19230769230771,53.89743589743591,5.705128205128204,inspect,inspect
0.22,50.0,47.4871794871795,53.89743589743591,6.410256410256409,inspect,inspect
0.22,52.5,46.7820512820513,53.89743589743591,7.115384615384613,inspect,inspect
0.22,55.0,46.076923076923094,53.89743589743591,7.820512820512818,inspect,inspect
0.22,57.5,45.37179487179489,53.89743589743591,8.525641025641022,inspect,inspect
0.22,60.0,44.666666666666686,53.89743589743591,9.230769230769226,inspect,inspect
0.22,62.5,43.96153846153848,53.89743589743591,9.93589743589743,inspect,inspect
0.22,65.0,43.25641025641028,53.89743589743591,10.641025641025635,inspect,inspect
0.22,67.5,42.55128205128207,53.89743589743591,11.34615384615384,inspect,inspect
0.22,70.0,41.84615384615387,53.89743589743591,12.051282051282044,inspect,inspect
0.22,72.5,41.141025641025664,53.89743589743591,12.756410256410248,inspect,inspect
0.22,75.0,40.43589743589746,53.89743589743591,13.461538461538453,inspect,inspect
0.22,77.5,39.730769230769255,53.89743589743591,14.166666666666657,inspect,inspect
0.22,80.0,39.02564102564105,53.89743589743591,14.871794871794862,inspect,inspect
0.22,82.5,38.320512820512846,53.89743589743591,15.576923076923066,inspect,inspect
0.22,85.0,37.61538461538464,53.89743589743591,16.28205128205127,inspect,inspect
0.22,87.5,36.91025641025644,53.89743589743591,16.987179487179475,inspect,inspect
0.22,90.0,36.20512820512823,53.89743589743591,17.69230769230768,inspect,inspect
0.22,92.5,35.50000000000003,53.89743589743591,18.397435897435884,inspect,inspect
0.22,95.0,34.794871794871824,53.89743589743591,19.102564102564088,inspect,inspect
0.22,97.5,34.08974358974362,53.89743589743591,19.807692307692292,inspect,inspect
0.22,100.0,33.384615384615415,53.89743589743591,20.512820512820497,inspect,inspect
0.225,0.0,61.44086021505379,53.698924731182814,-7.741935483870975,no_inspect,no_inspect
0.225,2.5,60.71505376344089,53.698924731182814,-7.016129032258078,no_inspect,no_inspect
0.225,5.0,59.98924731182797,53.698924731182814,-6.290322580645153,no_inspect,no_inspect
0.225,7.5,59.26344086021507,53.698924731182814,-5.564516129032256,no_inspect,no_inspect
0.225,10.0,58.53763440860217,53.698924731182814,-4.838709677419359,no_inspect,no_inspect
0.225,12.5,57.811827956989276,53.698924731182814,-4.112903225806463,no_inspect,no_inspect
0.225,15.0,57.08602150537638,53.698924731182814,-3.387096774193566,no_inspect,no_inspect
0.225,17.5,56.360215053763454,53.698924731182814,-2.6612903225806406,no_inspect,no_inspect
0.225,20.0,55.63440860215056,53.698924731182814,-1.9354838709677438,no_inspect,no_inspect
0.225,22.5,54.90860215053766,53.698924731182814,-1.209677419354847,no_inspect,no_inspect
0.225,25.0,54.182795698924764,53.698924731182814,-0.48387096774195015,no_inspect,no_inspect
0.225,27.5,53.45698924731184,53.698924731182814,0.24193548387097508,inspect,inspect
0.225,30.0,52.73118279569894,53.698924731182814,0.9677419354838719,inspect,inspect
0.225,32.5,52.005376344086045,53.698924731182814,1.6935483870967687,inspect,inspect
0.225,35.0,51.27956989247315,53.698924731182814,2.4193548387096655,inspect,inspect
0.225,37.5,50.55376344086022,53.698924731182814,3.1451612903225907,inspect,inspect
0.225,40.0,49.827956989247326,53.698924731182814,3.8709677419354875,inspect,inspect
0.225,42.5,49.10215053763443,53.698924731182814,4.596774193548384,inspect,inspect
0.225,45.0,48.37634408602153,53.698924731182814,5.322580645161281,inspect,inspect
0.225,47.5,47.650537634408636,53.698924731182814,6.048387096774178,inspect,inspect
0.225,50.0,46.92473118279571,53.698924731182814,6.774193548387103,inspect,inspect
0.225,52.5,46.198924731182814,53.698924731182814,7.5,inspect,inspect
0.225,55.0,45.47311827956992,53.698924731182814,8.225806451612897,inspect,inspect
0.225,57.5,44.74731182795702,53.698924731182814,8.951612903225794,inspect,inspect
0.225,60.0,44.02150537634412,53.698924731182814,9.67741935483869,inspect,inspect
0.225,62.5,43.2956989247312,53.698924731182814,10.403225806451616,inspect,inspect
0.225,65.0,42.5698924731183,53.698924731182814,11.129032258064512,inspect,inspect
0.225,67.5,41.844086021505404,53.698924731182814,11.85483870967741,inspect,inspect
0.225,70.0,41.11827956989248,53.698924731182814,12.580645161290334,inspect,inspect
0.225,72.5,40.39247311827958,53.698924731182814,13.306451612903231,inspect,inspect
0.225,75.0,39.666666666666686,53.698924731182814,14.032258064516128,inspect,inspect
0.225,77.5,38.94086021505379,53.698924731182814,14.758064516129025,inspect,inspect
0.225,80.0,38.21505376344089,53.698924731182814,15.483870967741922,inspect,inspect
0.225,82.5,37.48924731182797,53.698924731182814,16.209677419354847,inspect,inspect
0.225,85.0,36.76344086021507,53.698924731182814,16.935483870967744,inspect,inspect
0.225,87.5,36.03763440860217,53.698924731182814,17.66129032258064,inspect,inspect
0.225,90.0,35.311827956989276,53.698924731182814,18.387096774193537,inspect,inspect
0.225,92.5,34.58602150537638,53.698924731182814,19.112903225806434,inspect,inspect
0.225,95.0,33.860215053763454,53.698924731182814,19.83870967741936,inspect,inspect
0.225,97.5,33.13440860215056,53.698924731182814,20.564516129032256,inspect,inspect
0.225,100.0,32.40860215053766,53.698924731182814,21.290322580645153,inspect,inspect
0.23,0.0,61.290043290043315,53.497835497835524,-7.79220779220779,no_inspect,no_inspect
0.23,2.5,60.54329004329006,53.497835497835524,-7.0454545454545325,no_inspect,no_inspect
0.23,5.0,59.79653679653683,53.497835497835524,-6.298701298701303,no_inspect,no_inspect
0.23,7.5,59.04978354978357,53.497835497835524,-5.551948051948045,no_inspect,no_inspect
0.23,10.0,58.30303030303031,53.497835497835524,-4.8051948051947875,no_inspect,no_inspect
0.23,12.5,57.55627705627708,53.497835497835524,-4.058441558441558,no_inspect,no_inspect
0.23,15.0,56.809523809523824,53.497835497835524,-3.3116883116883002,no_inspect,no_inspect
0.23,17.5,56.062770562770595,53.497835497835524,-2.564935064935071,no_inspect,no_inspect
0.23,20.0,55.31601731601734,53.497835497835524,-1.818181818181813,no_inspect,no_inspect
0.23,22.5,54.56926406926408,53.497835497835524,-1.0714285714285552,no_inspect,no_inspect
0.23,25.0,53.82251082251085,53.497835497835524,-0.3246753246753258,no_inspect,no_inspect
0.23,27.5,53.07575757575759,53.497835497835524,0.42207792207793204,inspect,inspect
0.23,30.0,52.32900432900436,53.497835497835524,1.1688311688311614,inspect,inspect
0.23,32.5,51.582251082251105,53.497835497835524,1.9155844155844193,inspect,inspect
0.23,35.0,50.83549783549785,53.497835497835524,2.662337662337677,inspect,inspect
0.23,37.5,50.08874458874462,53.497835497835524,3.4090909090909065,inspect,inspect
0.23,40.0,49.34199134199136,53.497835497835524,4.155844155844164,inspect,inspect
0.23,42.5,48.59523809523813,53.497835497835524,4.902597402597394,inspect,inspect
0.23,45.0,47.84848484848487,53.497835497835524,5.649350649350652,inspect,inspect
